153584	123182
153584	123050
153585	123169
153584	123098
153584	123144
153584	123100
153584	123045
153584	123276
153584	123174
153584	123045
153584	123046
153584	123073
153584	123065
153584	123049
153584	123047
153584	123049
153584	123055
153584	123077
153584	123182
153585	123171
153584	123102
153584	123110
153584	123076
153584	123114
153584	123060
153585	123162
127053	128542
127050	128538
127051	128543
127052	128538
127051	128540
127052	128539
127056	128537
127053	128543
127051	128538
127056	128538
127054	128539
127051	128542
127056	128539
127050	128538
127051	128541
127054	128540
127054	128538
127055	128540
127051	128537
127051	128541
127052	128539
127050	128537
127054	128541
127051	128540
127054	128539
127053	128543
127053	128543
127054	128541
127054	128539
127053	128544
127053	128541
127056	128536
127050	128536
127050	128535
127053	128541
127051	128544
127053	128542
127055	128541
127054	128540
127053	128542
127049	128537
127051	128542
127054	128540
127050	128537
127055	128541
127051	128537
153584	123098
153584	123114
153584	123114
153585	123162
153584	123065
153584	123181
153584	123103
153584	123073
153585	123038
153585	123075
153585	123113
153584	123171
153584	123168
153585	123065
153585	123110
153585	123102
153585	123162
153585	123075
153585	123175
153585	123099
153585	123163
153585	123098
153585	123100
153585	123113
153585	123055
153585	123115
153584	123167
153585	123101
153585	123111
153585	123065
153585	123163
153586	123164
153585	123164
153585	123181
141450	138930
141450	138930
153585	123100
141450	138930
153585	123103
141450	138930
153585	123070
141450	138930
141450	138930
153586	123163
153585	123075
141450	138930
141450	138929
153584	123168
153585	123073
141450	138929
153585	123061
141450	138929
153585	123037
153585	123098
141450	138929
141450	138929
153585	123158
141450	138929
153585	123074
141450	138929
153585	123158
153585	123074
153585	123159
153585	123101
153585	123101
153585	123113
153585	123160
153585	123099
153585	123182
153585	123161
153585	123176
153586	123182
153585	123161
153585	123064
153585	123098
153585	123111
153585	123181
153585	123276
153585	123055
146751	98379
146752	98378
146751	98379
153585	123114
146751	98380
153585	123181
146751	98380
153585	123115
146751	98380
153585	123158
146751	98380
153585	123110
146751	98380
153585	123067
153585	123055
153586	123160
153586	123109
153586	123181
153586	123182
153586	123183
153586	123071
153585	123145
153586	123061
153586	123185
153586	123156
153586	123162
153586	123185
153586	123036
153586	123157
153586	123076
153586	123157
153586	123073
153586	123160
153586	123072
153586	123109
153586	123068
153586	123055
153586	123185
153586	123185
153586	123156
153586	123160
153586	123162
153586	123160
153586	123145
153586	123072
153586	123156
153586	123074
153587	123183
153586	123075
153586	123071
153586	123055
153586	123036
146979	96942
146979	96942
153587	123184
153586	123061
146979	96942
153586	123073
146979	96942
153587	123184
153586	123110
153586	123103
153587	123103
153587	123109
153587	123069
153587	123156
153587	123185
153587	123277
153585	123173
153587	123146
153587	123073
153587	123109
153587	123111
153587	123073
153587	123035
153587	123074
153587	123035
153587	123064
153587	123072
153587	123074
153587	123055
153587	123109
153587	123146
153587	123074
153587	123073
153587	123176
153587	123074
153587	123156
153587	123075
153587	123075
153587	123075
153587	123075
153587	123147
153587	123075
153587	123075
153587	123061
153587	123185
153587	123102
153587	123074
153587	123035
153587	123069
153587	123104
153587	123075
153587	123104
153587	123111
153587	123074
153588	123157
153588	123075
153587	123185
153588	123055
153588	123157
153588	123035
153588	123112
153588	123075
153588	123061
153588	123065
153588	123112
153588	123158
153588	123061
153588	123279
153588	123164
153588	123279
153588	123101
153588	123104
153588	123277
153588	123034
153588	123159
153588	123159
153588	123160
153588	123055
153588	123184
153588	123104
153588	123279
153588	123069
153588	123065
153588	123160
153588	123034
153588	123100
153588	123070
158241	109434
153588	123173
153588	123165
153589	123071
153589	123185
153589	123174
153589	123168
153589	123168
153589	123167
153589	123061
153589	123056
153589	123061
158241	109435
153589	123099
153589	123160
153589	123067
153589	123174
153589	123071
153589	123065
153589	123066
153589	123067
153589	123173
153590	123185
153589	123056
153589	123105
153589	123098
153589	123100
153589	123165
153589	123161
153589	123069
153589	123112
153589	123113
153589	123280
153589	123056
153589	123104
153589	123066
153589	123067
153589	123060
153589	123034
120231	121579
120231	121579
120231	121579
120231	121579
153590	123186
153590	123071
120231	121578
153590	123103
120231	121579
153590	123068
120231	121578
153590	123105
153590	123069
120231	121578
153590	123060
153590	123165
120230	121578
153590	123071
120230	121578
153590	123071
120230	121578
153589	123148
153590	123167
153590	123057
120230	121578
153590	123060
153590	123162
120230	121578
153590	123060
153590	123034
120230	121579
153590	123102
153590	123067
153590	123034
153590	123057
153590	123059
153590	123100
153590	123187
153590	123165
153590	123166
153590	123167
153590	123068
153590	123098
120230	121578
153590	123059
153590	123058
120230	121578
153590	123059
153590	123070
120230	121579
153590	123058
153590	123058
120230	121609
153590	123105
153590	123166
153590	123071
120230	121578
153590	123104
153590	123098
120230	121577
153591	123114
120230	121609
153591	123163
153591	123068
120230	121577
153591	123280
153591	123167
120230	121579
153591	123167
153591	123167
120230	121578
153590	123150
153591	123280
120230	121577
120230	121578
120230	121577
153591	123096
120230	121609
153591	123068
120230	121578
153591	123070
120230	121579
120230	121577
153591	123101
120230	121609
153591	123104
153591	123098
120229	121577
153591	123034
120229	121609
153591	123096
153591	123113
120229	121579
153591	123071
120229	121575
153591	123187
153591	123107
120229	121578
153591	123103
153591	123072
120229	121608
153591	123068
153591	123107
120229	121575
153591	123162
153591	123106
120229	121577
153591	123107
153591	123104
120229	121608
153591	123107
153591	123101
120229	121608
120229	121579
153592	123188
153592	123192
153592	123105
120229	121576
153592	123173
120229	121579
153592	123070
153592	123072
120229	121575
153592	123189
153592	123162
120229	121578
153592	123164
153592	123164
120229	121608
153592	123281
153592	123112
120229	121608
153592	123113
153592	123112
120229	121608
153592	123162
120229	121607
153592	123107
120229	121578
153592	123173
153592	123095
120229	121577
153592	123072
153592	123034
120229	121575
153592	123165
153592	123107
120229	121576
153592	123112
120229	121575
153592	123172
153592	123281
120229	121579
153592	123163
153592	123034
120229	121607
153593	123107
153593	123070
120229	121577
153593	123281
153593	123072
120229	121579
153593	123162
153593	123163
120229	121578
120229	121575
153593	123168
120229	121577
153593	123171
120229	121576
153593	123165
120229	121607
153593	123097
120229	121575
120228	121575
153593	123156
120228	121578
153593	123163
120228	121607
153593	123034
120228	121577
153593	123166
153593	123169
153593	123168
120228	121577
153593	123281
153593	123163
120228	121579
120228	121609
153593	123163
153593	123164
153593	123072
120228	121608
153593	123281
120228	121609
153593	123070
153594	123107
120228	121577
153594	123281
120228	121578
153594	123156
153594	123108
120228	121576
153594	123073
120228	121577
153592	123153
120228	121579
153594	123034
120228	121580
153594	123164
120228	121609
153593	123155
153594	123282
120228	121579
153591	123151
153594	123070
153594	123073
120228	121580
153594	123034
153594	123109
120228	121580
153594	123192
153594	123192
120228	121608
153594	123170
153594	123035
120228	121580
153594	123171
153594	123168
120228	121608
153594	123072
153595	123035
120228	121579
153595	123072
120228	121579
153595	123191
153595	123281
120228	121581
153595	123156
153595	123072
120228	121580
153595	123164
153595	123164
120228	121581
153595	123073
153595	123035
120228	121580
153595	123073
153595	123166
120228	121609
153595	123281
153595	123109
120228	121581
153595	123070
153595	123072
120228	121581
153595	123035
120228	121611
120228	121580
153595	123281
120228	121581
153595	123171
153595	123164
153595	123035
153596	123146
153595	123108
153595	123191
153595	123155
120228	121608
153594	123139
120228	121581
153596	123149
153595	123167
120228	121608
153596	123150
153596	123035
120228	121611
153597	123136
153596	123191
120228	121581
120228	121581
153596	123152
153596	123281
153596	123035
120228	121581
153596	123072
153596	123108
120228	121582
153596	123035
153596	123035
120228	121612
153596	123167
153596	123112
120228	121611
120228	121609
120228	121582
120228	121608
120228	121612
120228	121581
120228	121612
120228	121581
120228	121608
120228	121583
120228	121583
120228	121608
120228	121581
120228	121610
120228	121610
120228	121611
120228	121610
120228	121581
120228	121608
120228	121581
120228	121581
120227	121581
120227	121581
120227	121609
120227	121610
120227	121583
120227	121612
120227	121611
120227	121610
120227	121610
120227	121578
120227	121611
120227	121612
120227	121578
120227	121583
120227	121611
120227	121578
120227	121580
120227	121580
120227	121610
120227	121580
120227	121612
120227	121611
120227	121580
120227	121578
120227	121580
120227	121606
120227	121580
120227	121611
120227	121610
120227	121580
120227	121580
120227	121607
120227	121578
120227	121580
120227	121578
120227	121610
120227	121580
120227	121608
120227	121606
120227	121580
120227	121607
120227	121578
120227	121610
120227	121606
120227	121579
120227	121581
120227	121607
120227	121608
120226	121578
120226	121607
120226	121607
120226	121582
120226	121610
120226	121607
120226	121580
120226	121610
120226	121580
120226	121581
120226	121578
120226	121608
120226	121582
120226	121608
120226	121607
120226	121582
120226	121608
120226	121581
120226	121610
120226	121582
120226	121607
120226	121580
120226	121578
120226	121582
120226	121608
120226	121608
120226	121610
120226	121580
120226	121608
120226	121606
120226	121610
120226	121580
120226	121579
120226	121578
120226	121579
120226	121606
120226	121579
120226	121579
120226	121609
120226	121579
120226	121580
120226	121609
120226	121606
120226	121579
120226	121578
120226	121579
120226	121580
120226	121610
120225	121579
120225	121579
120225	121606
120225	121578
120225	121610
120225	121578
120225	121606
153598	123071
120225	121610
153598	123279
153598	123169
120225	121606
153598	123185
120225	121578
153598	123136
153598	123279
120225	121606
153598	123278
120225	121610
153598	123277
120225	121607
153598	123278
120225	121607
153302	103312
120225	121606
120225	121606
120225	121579
153325	103310
153297	103310
120225	121608
153305	103312
153325	103310
120225	121606
120225	121607
153321	103313
120225	121608
153324	103311
153302	103312
120225	121578
153303	103312
120225	121609
153299	103310
120225	121608
153299	103310
120225	121606
120225	121608
120225	121609
153297	103310
120225	121608
120225	121609
120225	121607
153325	103312
153297	103310
120225	121579
120225	121578
153323	103312
153305	103312
120225	121608
120225	121606
120225	121609
120225	121609
120225	121608
120225	121608
120225	121609
120225	121609
153323	103312
120225	121607
153305	103312
153297	103310
120225	121607
120225	121578
153323	103312
153322	103312
153301	103311
120225	121579
153322	103313
153297	103309
120225	121609
153297	103310
120225	121609
120225	121606
120224	121609
153321	103313
153298	103310
120224	121609
153301	103311
120224	121579
153322	103313
153320	103314
153324	103309
120224	121609
153303	103312
120224	121579
120224	121579
120224	121580
120224	121580
120224	121580
120224	121580
153304	103312
120224	121580
120224	121580
153297	103310
120224	121580
153320	103314
120224	121580
120224	121580
153302	103311
120223	121579
120223	121579
153303	103312
120223	121580
153302	103311
120223	121580
120223	121580
153325	103311
120222	121581
153298	103310
120222	121581
120222	121581
153325	103310
120221	121581
153323	103312
120221	121581
153298	103310
120221	121581
153322	103313
153324	103309
120221	121581
153325	103309
153322	103313
120221	121581
153324	103312
120221	121581
120221	121581
120221	121581
120221	121581
120221	121581
120221	121587
120220	121587
120220	121587
120220	121587
120220	121587
120220	121587
120220	121586
120220	121586
120220	121586
120220	121587
120220	121587
120220	121587
120220	121587
120220	121587
120220	121586
120220	121587
120220	121587
120220	121585
120220	121588
120220	121580
120220	121587
120220	121587
120220	121582
120220	121581
153598	123278
120220	121587
153598	123184
153598	123156
153598	123166
120220	121587
153598	123131
153598	123277
153598	123129
120220	121581
153598	123276
153598	123131
153598	123153
120220	121585
153598	123111
153598	123132
120220	121582
153598	123191
120220	121580
153598	123110
120220	121585
153598	123276
120220	121587
153598	123186
120220	121581
153598	123035
120220	121581
153599	123110
153599	123153
120220	121581
153599	123276
153599	123111
120219	121585
153599	123157
120219	121584
153599	123129
153599	123169
120219	121581
153599	123168
153599	123113
120219	121584
153599	123191
153599	123114
120219	121588
153599	123275
120219	121584
153599	123111
153599	123191
120219	121583
153599	123184
153599	123115
153599	123188
120219	121582
153599	123168
153599	123129
120219	121584
153599	123186
153599	123157
120219	121583
153599	123113
153599	123153
153599	123188
120219	121588
153599	123188
153599	123190
120219	121583
153599	123167
153599	123190
153599	123190
120219	121588
153599	123169
153599	123132
120219	121582
153599	123191
153599	123168
120219	121583
153599	123191
153599	123111
153599	123153
120219	121582
153599	123189
153599	123189
153599	123275
120219	121583
153599	123136
153599	123158
153599	123129
120219	121588
153599	123167
153599	123158
153599	123115
153599	123186
120219	121582
153600	123275
153600	123132
120219	121588
153600	123187
153600	123117
153600	123034
120219	121580
153600	123111
153600	123138
153600	123117
120219	121581
153600	123131
153600	123116
153600	123158
153600	123132
153600	123111
153600	123138
153600	123184
153600	123136
153600	123129
153600	123275
153600	123186
153600	123187
153600	123168
153600	123118
153600	123139
120219	121580
153602	123134
153602	123118
120219	121580
153602	123169
120219	121587
153602	123139
120219	121591
153602	123105
120219	121583
153602	123163
153602	123140
120219	121581
153602	123105
153602	123139
120218	121591
153602	123105
153602	123106
120218	121587
153602	123106
153602	123139
120218	121591
153602	123154
153602	123136
120218	121583
153602	123117
153602	123034
120218	121587
153602	123134
120218	121584
153602	123031
153603	123160
153603	123116
120218	121584
153603	123112
153603	123274
153603	123163
120218	121584
153603	123189
153603	123111
153603	123141
120218	121581
153603	123154
153603	123112
120218	121588
153603	123169
153603	123133
153603	123154
120218	121587
153603	123154
153603	123156
153603	123136
120218	121591
153603	123160
153603	123106
153603	123163
120218	121584
153603	123189
153603	123034
153603	123112
120218	121583
153603	123030
153603	123274
153603	123030
120218	121583
153603	123034
153603	123034
153603	123110
120218	121589
153603	123155
153603	123136
153603	123168
120218	121588
153603	123168
153603	123274
120218	121588
153604	123035
153603	123170
153603	123167
120218	121587
153604	123034
153603	123133
153603	123146
153603	123131
120218	121581
153603	123034
153603	123274
153603	123168
120218	121591
153603	123157
153603	123116
153603	123132
120218	121588
153603	123163
153603	123116
153604	123112
120218	121586
153604	123131
153604	123274
153604	123146
153604	123169
120218	121587
153604	123169
153604	123160
153604	123112
120218	121582
153604	123170
153604	123109
153604	123171
120218	121587
153604	123108
153604	123130
153604	123167
120218	121590
153604	123133
153604	123107
153604	123189
120218	121591
153604	123172
153604	123169
153604	123136
120218	121589
153604	123107
153604	123145
120218	121587
153604	123141
153604	123274
120218	121582
153604	123028
120218	121588
153604	123028
120218	121587
120218	121588
120218	121590
120218	121586
120218	121582
120217	121587
120217	121586
120217	121587
120217	121587
120217	121586
120217	121583
120217	121587
120217	121583
120217	121588
120217	121590
120217	121586
120217	121590
120217	121588
120217	121591
120217	121586
120217	121589
120217	121580
120217	121580
120217	121580
120217	121586
120217	121586
120217	121579
120217	121583
120217	121580
120217	121580
120217	121579
120217	121580
153600	123131
153600	123154
120217	121590
153600	123157
153600	123111
120217	121579
153600	123132
120217	121589
153600	123034
153600	123137
120217	121583
153600	123184
153600	123187
120217	121580
153600	123129
120217	121586
153600	123130
153600	123108
120217	121591
153600	123109
153600	123111
153600	123187
120217	121579
153600	123168
153600	123274
153600	123130
120217	121586
153600	123133
153600	123129
153600	123116
120217	121585
153600	123187
153600	123109
153600	123188
120217	121585
153600	123154
153601	123139
153601	123105
120217	121579
153601	123274
153601	123133
153601	123186
120217	121590
153601	123110
120217	121585
153601	123157
153601	123105
120217	121586
153601	123132
153601	123111
120217	121585
153601	123169
153601	123034
120217	121583
153601	123134
153601	123186
153601	123118
120217	121580
153601	123188
153601	123105
153601	123274
153601	123108
153601	123117
153601	123034
153601	123134
153601	123106
153601	123169
153601	123164
153601	123034
153601	123184
153601	123164
153601	123274
153601	123106
153601	123186
153601	123135
153601	123132
153601	123164
153601	123105
153601	123154
120217	121579
153601	123034
153601	123188
153601	123163
120217	121582
153601	123133
153601	123156
153601	123274
120217	121579
153601	123161
153601	123133
153601	123162
120217	121585
153601	123162
153601	123160
153601	123139
120216	121585
153601	123135
153602	123274
153602	123034
120216	121589
153602	123185
153602	123169
153602	123274
120216	121590
153602	123164
153601	123033
153602	123189
120216	121585
153602	123274
120216	121582
153602	123105
153602	123133
153602	123034
120216	121583
153602	123160
153602	123274
153602	123135
120216	121583
153602	123033
153602	123154
120216	121580
153602	123034
120216	121583
120216	121582
153602	123034
153602	123156
153602	123136
153604	123163
120216	121583
153604	123116
120216	121579
153604	123274
153604	123168
153604	123274
153604	123133
120216	121582
153604	123111
153604	123160
153604	123130
120216	121583
153604	123163
153604	123171
153604	123171
120216	121585
153604	123145
153604	123158
120216	121581
153604	123163
153604	123146
120216	121585
153604	123136
153605	123145
120216	121582
153605	123189
153605	123116
120216	121590
153605	123145
153605	123167
153605	123167
120216	121579
153605	123132
153605	123162
153605	123155
120216	121590
153605	123141
153605	123170
153605	123137
120216	121583
153605	123136
153605	123135
120216	121583
153605	123138
153605	123160
153605	123142
153605	123116
120216	121581
153605	123143
153605	123134
153605	123136
120216	121579
153604	123132
120216	121579
120216	121579
120216	121579
120216	121579
120216	121582
120216	121581
120216	121579
120216	121581
120216	121590
120216	121579
120216	121582
120216	121579
120216	121581
120216	121582
120216	121580
120216	121581
120216	121580
120216	121580
120216	121590
120216	121580
120216	121582
120216	121582
120216	121581
120215	121581
120215	121580
120215	121590
120215	121578
120215	121581
120215	121581
120215	121580
120215	121578
120215	121578
120215	121581
120215	121581
120215	121580
120215	121581
153605	123143
153605	123110
153605	123167
120215	121578
153605	123158
153605	123134
153605	123275
120215	121579
153605	123026
153605	123146
153605	123136
120215	121581
153605	123188
153605	123116
153605	123138
120215	121578
153605	123155
153605	123275
153605	123132
120215	121580
153605	123135
153605	123130
153605	123170
153605	123144
120215	121579
153605	123162
153605	123141
120215	121579
153605	123142
153605	123156
153605	123109
120215	121590
153605	123145
153605	123187
153605	123132
120215	121580
153605	123143
153605	123116
153606	123186
120215	121579
153606	123275
153606	123117
120215	121578
153606	123188
153606	123138
153606	123140
153606	123144
120215	121578
153606	123112
153606	123133
153606	123144
120215	121591
153606	123275
153606	123141
153606	123142
120215	121580
153606	123130
153606	123133
153606	123275
120215	121580
153606	123135
153606	123187
153606	123159
120215	121579
153606	123145
120215	121579
153606	123140
153606	123109
153606	123170
120215	121580
153606	123138
153606	123139
120215	121580
153606	123134
120215	121591
153606	123167
153606	123188
153606	123025
120215	121580
153606	123275
153606	123134
153606	123110
120215	121591
153606	123159
120215	121579
120215	121580
120215	121580
120215	121579
120215	121580
153558	123136
120215	121580
153558	123115
153558	123107
153558	123176
120215	121579
153558	123112
153558	123018
153558	123095
153558	123018
153558	123018
153558	123114
153558	123115
153558	123133
153558	123131
153558	123176
153558	123107
120215	121591
153558	123092
153558	123019
120214	121579
153558	123019
153558	123171
153558	123298
120214	121579
153558	123134
153558	123135
153558	123067
120214	121579
153558	123095
153558	123096
153558	123135
120214	121591
153558	123112
153558	123114
153558	123136
120214	121592
153558	123020
153558	123172
120214	121591
153559	123170
153559	123176
153559	123096
120214	121579
153559	123131
153559	123136
120214	121579
153559	123067
153559	123107
120214	121592
153559	123170
153559	123172
120214	121579
153559	123114
120214	121579
153559	123114
153559	123135
120213	121585
120213	121585
153559	123021
120213	121584
120213	121584
153561	123162
153559	123114
153559	123169
120213	121584
153559	123074
120213	121585
153559	123172
153559	123136
153559	123108
120213	121585
153559	123093
153559	123173
153559	123173
120213	121584
153559	123174
153560	123162
153559	123096
120213	121584
153559	123176
153559	123108
153559	123132
120211	121568
153559	123175
153559	123067
153559	123098
120211	121568
153559	123135
153559	123113
120211	121569
153561	123163
153559	123109
153559	123098
153559	123112
120211	121569
153559	123114
153559	123097
153559	123135
153559	123021
120211	121568
153560	123163
153560	123096
153560	123099
120211	121569
153560	123170
153560	123172
153560	123172
120211	121568
153560	123175
153559	123163
153560	123093
120211	121569
153560	123097
153560	123075
153560	123136
120211	121568
153560	123094
153560	123173
120211	121569
153560	123165
153560	123068
153560	123132
120211	121569
153559	123164
120210	121569
153560	123100
153560	123114
120210	121573
153560	123022
153560	123177
120208	121567
153560	123170
153560	123073
120208	121567
153560	123171
153560	123073
120208	121567
153560	123135
153560	123135
120208	121564
153560	123175
120208	121567
153560	123177
153560	123068
120207	121567
153560	123098
153560	123298
120207	121565
153560	123112
153560	123073
120207	121564
153560	123090
153560	123100
120207	121564
153560	123170
153560	123135
120207	121564
153561	123163
120207	121566
153560	123165
120207	121566
153560	123090
120207	121564
153560	123089
120207	121567
120207	121564
120207	121566
153560	123164
153560	123132
120207	121564
153560	123100
153284	103314
120207	121567
153560	123171
153288	103312
153287	103312
153560	123177
153285	103313
120207	121566
153560	123176
153560	123068
153288	103311
120206	121564
153560	123076
153288	103311
153560	123114
153286	103313
153286	103313
120206	121567
153560	123089
153288	103311
153560	123072
120206	121566
153287	103313
153560	123165
153561	123129
153288	103312
120206	121567
153561	123130
120206	121567
153561	123111
120206	121564
153563	123165
153561	123094
153561	123132
120206	121567
153561	123129
153561	123299
120206	121567
153561	123091
153561	123132
120206	121566
153561	123072
120206	121566
153561	123115
153561	123129
120206	121565
153561	123111
153561	123092
120206	121567
153561	123068
153561	123109
153561	123091
120206	121565
153561	123092
153561	123094
120206	121567
153560	123165
153561	123068
120206	121565
153563	123164
153561	123176
153561	123176
153561	123177
153564	123164
153561	123115
120205	121565
153561	123131
120205	121565
153561	123089
120205	121565
153561	123100
120205	121564
153564	123163
153561	123132
153561	123088
120205	121567
153561	123070
153564	123300
153562	123167
153564	123115
153564	123099
153565	123161
153564	123118
153564	123067
153564	123092
153564	123077
153564	123104
153564	123023
153564	123173
153564	123118
153564	123068
153564	123080
153564	123103
153564	123068
153564	123100
153564	123081
153564	123118
153563	123093
153563	123167
153563	123123
153563	123091
153563	123173
153563	123173
153563	123069
153564	123127
153564	123080
153567	123158
153567	123158
153564	123173
153564	123092
153564	123092
153564	123069
153568	123097
153568	123119
153568	123119
153568	123301
153568	123032
153568	123136
153568	123036
153568	123057
153568	123125
153569	123042
153565	123163
153569	123036
153569	123102
153569	123035
153569	123058
153569	123127
153569	123115
153569	123042
153569	123042
153569	123138
153569	123136
153569	123035
153569	123138
153569	123137
153569	123179
153566	123162
153569	123032
153569	123123
153568	123161
153569	123032
153569	123124
153569	123037
153567	123161
153572	123141
153569	123139
153569	123085
153569	123086
153569	123034
153569	123098
153569	123129
153569	123089
153569	123124
153572	123140
153569	123179
153569	123174
153569	123085
153571	123141
153569	123032
153569	123177
153569	123167
153569	123154
153569	123118
153569	123119
153569	123034
153569	123178
153569	123037
153569	123033
153569	123178
153569	123034
153569	123118
153569	123301
153569	123086
153569	123128
153569	123126
153569	123057
153569	123177
153569	123090
153569	123099
153569	123139
153569	123174
153569	123140
153571	123155
153572	123141
153569	123037
153570	123058
153570	123117
153564	123093
153563	123168
153565	123160
153564	123127
153564	123133
153564	123133
153564	123134
153564	123100
153564	123082
153565	123159
153564	123115
153564	123118
153564	123081
153564	123079
153564	123116
153564	123160
153563	123169
153565	123100
153565	123079
153565	123134
153565	123023
153565	123093
153565	123301
153565	123023
153565	123117
153565	123173
153565	123082
153565	123121
153565	123135
153565	123102
153565	123101
153565	123104
153565	123170
153564	123167
153565	123045
153565	123135
153565	123121
153565	123045
153565	123301
153565	123116
153565	123117
153565	123024
153565	123081
153565	123169
153565	123098
153565	123099
153565	123116
153565	123167
153565	123024
153565	123104
153565	123127
153565	123173
153565	123081
153565	123024
153565	123082
153565	123301
153565	123136
153565	123024
153565	123024
153564	123168
153565	123024
153565	123046
153564	123169
153565	123082
153565	123093
153565	123126
153566	123104
153566	123052
153566	123052
153566	123094
153566	123094
153566	123079
153566	123104
153566	123137
153566	123081
153566	123051
153566	123046
153566	123026
153566	123026
153566	123047
153566	123131
153566	123048
153566	123167
153566	123053
153566	123137
153566	123049
153566	123167
153566	123027
153566	123136
153566	123104
153566	123027
153566	123044
153566	123027
153566	123051
153566	123104
153566	123080
158245	109401
153566	123104
153566	123137
153566	123180
153566	123045
153566	123044
153566	123079
153566	123049
153566	123050
153567	123045
153567	123136
153567	123044
153567	123044
153567	123132
153566	123167
153567	123133
127051	128545
153567	123028
127051	128546
127051	128545
153567	123043
153567	123103
153567	123043
153567	123172
153567	123095
153567	123133
153567	123301
153567	123137
153567	123043
153567	123126
153567	123098
153567	123129
153567	123128
153567	123029
153567	123136
153567	123129
153567	123080
153567	123029
153567	123131
153567	123177
153567	123128
153567	123100
153567	123102
153567	123127
153567	123053
153568	123154
153567	123154
153567	123128
153567	123130
153567	123096
153567	123117
153567	123043
153567	123155
153566	123166
153567	123117
153567	123172
153567	123180
153567	123136
153567	123088
153567	123136
153571	123164
153567	123126
153567	123042
153567	123088
153567	123042
153567	123030
153570	123165
153567	123130
113490	118477
113490	118477
113490	118477
147505	96679
147504	96680
147504	96680
147504	96680
153567	123042
153567	123042
153567	123127
153567	123099
153567	123053
153567	123121
153567	123128
153567	123081
153567	123081
153570	123162
153567	123087
153567	123102
153567	123126
153567	123118
153567	123127
153567	123176
153567	123096
153567	123086
153567	123098
153567	123301
153567	123099
153568	123120
153568	123117
153568	123121
153568	123126
153568	123126
153568	123089
153568	123042
153568	123176
153568	123030
153568	123082
153568	123122
153571	123165
153568	123116
153256	103313
153233	103312
153565	123166
153565	123165
153256	103313
153232	103309
153569	123161
153568	123137
153233	103308
153568	123180
153568	123128
153568	123116
153568	123137
153568	123172
153568	123154
153568	123086
153568	123053
153568	123042
153568	123053
153568	123173
153568	123126
153568	123120
153568	123101
153568	123098
153565	123164
153568	123173
153568	123174
153568	123115
153568	123174
153568	123176
153568	123088
153568	123128
158246	109397
153569	123162
153570	123166
153568	123122
153568	123097
153568	123180
153568	123130
153568	123053
135909	100099
135909	100098
135909	100097
135909	100099
135909	100099
153583	123112
153583	123077
153583	123182
153583	123053
153583	123054
153583	123053
153583	123099
153583	123160
153570	123090
153570	123174
153570	123175
153570	123140
153570	123175
153570	123139
153570	123041
153573	123154
153570	123140
153570	123089
153570	123090
153570	123168
153573	123154
153570	123139
153570	123056
153570	123041
153573	123153
153570	123140
153570	123115
153570	123126
153570	123139
153570	123141
153570	123116
153570	123116
153570	123056
153570	123141
153570	123089
153570	123052
153570	123176
153570	123301
153570	123037
153570	123099
113353	118446
113352	118447
153573	123140
153570	123037
113353	118446
153570	123052
113352	118447
